month,year,FG3_per_game,FG3A_per_game,FG3_PCT,AST_per_game,PTS_per_game,possessions_per_game_smooth,three_point_introduction,shortened_three_point_line,reverted_three_point_line,defensive_three_second_rule,curry_era,off_season
2000-05-01,2000,4.904761904761905,14.952380952380953,0.3280254777070064,19.523809523809526,91.0,92.23299942799945,1,0,1,0,0,0
2000-06-01,2000,6.833333333333333,16.72222222222222,0.40863787375415284,20.88888888888889,100.61111111111111,92.73374440374441,1,0,1,0,0,0
2000-07-01,2000,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
2000-08-01,2000,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
2000-09-01,2000,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
2000-10-01,2000,4.6923076923076925,12.807692307692308,0.3663663663663664,21.384615384615383,93.23076923076923,94.44034651508336,1,0,1,0,0,0
2000-11-01,2000,4.6124401913875595,13.39952153110048,0.34422424567041593,20.739234449760765,92.88755980861244,94.66597546200262,1,0,1,0,0,0
2000-12-01,2000,4.509216589861751,13.200460829493087,0.3415953918659452,21.288018433179722,94.09907834101382,94.03557527029402,1,0,1,0,0,0
2001-01-01,2001,5.044392523364486,14.163551401869158,0.35615308479049823,21.787383177570092,95.51635514018692,93.83471241345836,1,0,1,0,0,0
2001-02-01,2001,5.117977528089888,13.96629213483146,0.3664521319388576,22.19943820224719,95.21910112359551,93.72468259507941,1,0,1,0,0,0
2001-03-01,2001,5.01131221719457,13.807692307692308,0.36293626085531705,22.43891402714932,95.59954751131222,93.87843296459074,1,0,1,0,0,0
2001-04-01,2001,4.821167883211679,13.857664233576642,0.34790624176981827,22.54014598540146,96.11313868613139,92.75695500434874,1,0,1,0,0,0
2001-05-01,2001,5.423076923076923,14.948717948717949,0.362778730703259,20.28205128205128,93.12820512820512,92.39140878586134,1,0,1,0,0,0
2001-06-01,2001,6.0,13.714285714285714,0.4375,21.928571428571427,98.64285714285714,92.74404654169359,1,0,1,0,0,0
2001-07-01,2001,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
2001-08-01,2001,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
2001-09-01,2001,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
2001-10-01,2001,5.264705882352941,14.294117647058824,0.3683127572016461,21.176470588235293,94.8529411764706,93.7750401314372,1,0,1,1,0,0
2001-11-01,2001,5.072115384615385,14.5,0.3498010610079576,21.439903846153847,94.63461538461539,94.18025292186736,1,0,1,1,0,0
2001-12-01,2001,5.166666666666667,14.780193236714975,0.34956692269978756,22.39855072463768,94.80434782608695,93.47743851238265,1,0,1,1,0,0
2002-01-01,2002,5.576744186046511,15.44186046511628,0.361144578313253,21.876744186046512,96.14883720930233,93.34368335470508,1,0,1,1,0,0
2002-02-01,2002,5.402298850574713,15.048850574712644,0.3589841512316212,22.028735632183906,95.84482758620689,93.19605516407226,1,0,1,1,0,0
2002-03-01,2002,4.997872340425532,14.4,0.3470744680851064,21.648936170212767,95.45531914893617,93.09661983155492,1,0,1,1,0,0
2002-04-01,2002,5.06390977443609,14.25563909774436,0.3552215189873418,22.43233082706767,96.38721804511279,93.28755953714072,1,0,1,1,0,0
2002-05-01,2002,5.802631578947368,18.19736842105263,0.3188720173535792,19.473684210526315,94.3157894736842,94.31073684210526,1,0,1,1,0,0
2002-06-01,2002,5.6,15.7,0.35668789808917195,22.7,102.9,94.87494736842105,1,0,1,1,0,0
2002-07-01,2002,0.0,0.0,0.0,0.0,0.0,,1,0,1,1,0,1
2002-08-01,2002,0.0,0.0,0.0,0.0,0.0,,1,0,1,1,0,1
2002-09-01,2002,0.0,0.0,0.0,0.0,0.0,,1,0,1,1,0,1
2002-10-01,2002,4.375,13.4,0.3264925373134328,20.65,90.7,95.10217511520737,1,0,1,1,0,0
2002-11-01,2002,4.629032258064516,13.566820276497696,0.3412024456521739,20.783410138248847,92.95391705069125,94.30844999672395,1,0,1,1,0,0
2002-12-01,2002,5.3530805687203795,15.007109004739336,0.35670298436759834,21.196682464454977,94.83649289099526,93.71484269078788,1,0,1,1,0,0
2003-01-01,2003,4.945205479452055,14.38812785388128,0.3437004125674389,21.19634703196347,94.56392694063926,93.60767709939005,1,0,1,1,0,0
2003-02-01,2003,5.442857142857143,15.457142857142857,0.3521256931608133,21.86,96.76285714285714,93.53334864644489,1,0,1,1,0,0
2003-03-01,2003,5.350446428571429,15.165178571428571,0.35281130409184575,22.049107142857142,96.81473214285714,93.78863616918312,1,0,1,1,0,0
2003-04-01,2003,5.239837398373984,14.833333333333334,0.35324746505892024,22.475609756097562,95.33333333333333,93.86216632791327,1,0,1,1,0,0
2003-05-01,2003,6.75,18.333333333333332,0.3681818181818182,20.36904761904762,98.38095238095238,92.90310878823074,1,0,1,1,0,0
2003-06-01,2003,3.9166666666666665,13.166666666666666,0.2974683544303797,17.416666666666668,84.91666666666667,93.11347985347986,1,0,1,1,0,0
2003-07-01,2003,0.0,0.0,0.0,0.0,0.0,,1,0,1,1,0,1
2003-08-01,2003,0.0,0.0,0.0,0.0,0.0,,1,0,1,1,0,1
2003-09-01,2003,0.0,0.0,0.0,0.0,0.0,,1,0,1,1,0,1
2003-10-01,2003,4.346153846153846,14.288461538461538,0.3041722745625841,20.576923076923077,90.34615384615384,92.54965811965813,1,0,1,1,0,0
2003-11-01,2003,4.96875,14.427884615384615,0.34438520493168945,20.95673076923077,91.77884615384616,93.2681457739791,1,0,1,1,0,0
